entry_time,exit_time,side,entry_price,exit_price,pnl_usd,pnl_jpy,balance,duration_min,exit_reason,k4h_at_entry,k1h_at_entry,k5m_at_entry
2023-04-27 17:15:00,2023-04-27 19:05:00,short,1982.3400000000001,1983.13,-8.9,-1335.0,312730.0,110.0,5M_GC,33.60278364682503,31.45211565262514,20.948546052509823
2023-05-04 07:25:00,2023-05-04 08:55:00,short,2043.15,2042.77,2.8,420.0,313150.0,90.0,5M_GC,54.4986678887824,35.98041792235134,21.09770615751347
2023-05-10 12:20:00,2023-05-10 15:00:00,short,2029.18,2029.39,-3.1,-465.0,312685.0,160.0,5M_GC,66.21697135264874,67.69686615474826,24.127906976044482
2023-05-11 06:20:00,2023-05-11 07:15:00,short,2032.89,2031.52,12.7,1905.0,314590.0,55.0,5M_GC,39.88764044928883,42.19030079750228,18.07878398521377
2023-05-11 08:30:00,2023-05-11 09:50:00,short,2031.64,2029.29,22.5,3375.0,317965.0,80.0,5M_GC,30.362047440585314,24.265774934242142,11.103566645643747
2023-05-12 17:40:00,2023-05-12 20:10:00,long,2013.03,2014.98,18.5,2775.0,320740.0,150.0,5M_DC,29.79446378245539,53.67466174637028,90.4799705999964
2023-05-15 05:30:00,2023-05-15 08:25:00,long,2014.84,2016.81,18.7,2805.0,323545.0,175.0,5M_DC,55.76164874528191,66.17816091897845,88.39801741506369
2023-05-15 20:25:00,2023-05-16 01:10:00,long,2017.77,2016.3,-15.7,-2355.0,321190.0,285.0,5M_DC,72.06801631212943,36.21525404384113,79.32759942300476
2023-05-19 04:45:00,2023-05-19 05:35:00,long,1956.07,1958.54,23.7,3555.0,324745.0,50.0,5M_DC,20.619293008032788,72.54884281812683,83.63651751941045
2023-05-19 19:25:00,2023-05-19 19:50:00,long,1976.09,1978.26,20.7,3105.0,327850.0,25.0,5M_DC,48.597728683603286,52.09589654726528,92.65121537417076
2023-05-29 13:35:00,2023-05-29 15:55:00,long,1944.78,1948.82,39.4,5910.0,333760.0,140.0,5M_DC,46.65605838492681,72.2965716637391,90.18581508546397
2023-06-01 01:20:00,2023-06-01 04:45:00,short,1964.01,1963.3,6.1,915.0,334675.0,205.0,5M_GC,58.17313194858,40.76908176367808,11.125979994387158
2023-06-07 17:00:00,2023-06-07 17:40:00,short,1965.88,1958.55,72.3,10845.0,345520.0,40.0,5M_GC,32.44347020211937,48.713700404592515,7.565414861408978
2023-06-16 20:20:00,2023-06-16 22:55:00,short,1957.63,1955.44,20.9,3135.0,348655.0,155.0,5M_GC,78.41453982967123,30.794090489168905,4.2191876748981025
2023-06-16 23:50:00,2023-06-19 02:40:00,short,1957.26,1956.91,2.5,375.0,349030.0,3050.0,5M_GC,71.42824215985348,32.87203186403705,9.467120180822075
2023-06-23 09:00:00,2023-06-23 11:00:00,long,1915.78,1918.18,23.0,3450.0,352480.0,120.0,5M_DC,22.29288151684465,69.89251375274486,88.78181293637546
2023-06-23 13:15:00,2023-06-23 14:15:00,long,1917.83,1918.86,9.3,1395.0,353875.0,60.0,5M_DC,43.88900491980899,80.02623505727264,81.61746981816218
2023-06-26 08:15:00,2023-06-26 08:50:00,long,1924.56,1926.64,19.8,2970.0,356845.0,35.0,5M_DC,64.80802152091663,70.87154874228042,85.91128856890231
